what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1381274090275
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381274090316
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381274090799
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1381274090800
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381274100140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381274100619
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381274104576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381274104581
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381274104696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381274108160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381274147711
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381274158776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381274158779
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381274158942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381274164210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381274167202
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381274175224
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381274175228
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381274175401
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381274177456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381274180844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381274189294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381274197541
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381274200340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275525274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275530236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275621348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275626571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275629980
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275636555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381275636559
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275636678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275640299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275647624
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275651932
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381275651935
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275652100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275654240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275658276
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275663008
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381275663012
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275663137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275664654
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275669133
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275695177
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381275695181
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275695304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275696426
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275697058
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275698083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275698525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275699219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275699692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275702227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275705314
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381275722274
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381275722865
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275729290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381275729294
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275729436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381275734308
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381275734963
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1381275736124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381275738215
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1381275738707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275746061
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275750551
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275762349
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381275762352
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275762470
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275768617
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381275768623
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275768751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275769377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275810812
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275816010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381275816014
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275816182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275817193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275818339
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1381275828403
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275829733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381275829737
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275829905
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1381275832385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381275839358
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381275840258
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275840568
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381275840573
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275840741
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1381275844144
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381275857024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1381275861206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381275863124
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275863591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381275863602
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275863731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275867984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275914628
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275927432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381275927435
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381275927549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381275929613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276142995
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276148624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276170360
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276184682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276184687
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276184809
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1381276187157
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1381276187437
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1381276188988
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276190423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276190428
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276190557
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1381276199472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381276200128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381276200989
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1381276202825
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276207855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276207858
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276207997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381276214744
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276215147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276215151
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276215283
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1381276219082
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381276226715
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276230980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276230984
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276231210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276236548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276241540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276242838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276255981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276265867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276341991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276344926
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276369587
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381276373614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381276373991
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276377981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276377984
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276378107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276378672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276380379
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381276382192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381276383191
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381276383606
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381276384557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276387601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276389268
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276398730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276398734
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276398848
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276400956
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276402432
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1381276450473
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276451891
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276451898
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276452038
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381276487288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381276488126
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276488532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276488536
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276488671
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1381276492314
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276492984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276492987
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276493160
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1381276494661
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1381276524056
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1381276527575
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276550017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276550021
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276550136
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276554006
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276587030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276596971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276598467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276603821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276606627
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276632594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276632598
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276632730
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276667045
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276667050
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276667166
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276677751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276677754
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276677877
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276681065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276684746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381276693279
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276722267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276722271
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276722392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381276723810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381276725056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381276725714
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381276726643
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276726882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276726886
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276727033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276729275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276735006
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276757584
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276779813
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381276793887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1381276808719
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381276809909
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276830617
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276830621
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276830735
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276832557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276832753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276834907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276836263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381276839563
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381276886774
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1381276900998
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381276903705
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276906545
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276906548
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276906705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381276908127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381276919798
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276931201
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381276931212
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381276931322
