what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381284910508
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381284917479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381284921599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381284925040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381284926003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381284927755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381284931808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285019442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381285031174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285038480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285039958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285041842
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285043493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285044895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381285052541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285054065
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285054552
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381285054555
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285054674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285062711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285064425
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285069377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381285069381
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285069551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285070160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285070577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285073152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285073621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285075552
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381285084060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285086090
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381285092083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285093005
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285094823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381285097277
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285098117
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381285103337
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285104057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285104840
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381285113960
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285117047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285122848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285126836
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285127802
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381285127807
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285127973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381285138102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285138884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381285139910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285140610
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285140954
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381285140957
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285141121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285142793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285144923
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381285145879
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381285146134
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381285146181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381285154616
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285162907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285302660
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381285664529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381285668460
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381285669463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285677609
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285678392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381285678397
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285678516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381285687895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285689008
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285689933
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381285692038
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285692464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381285692468
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285692633
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285727246
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381285727250
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285727365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285730589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285733806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285735819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285740376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285741650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285761049
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381285764231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285766288
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285769234
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381285770570
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285771662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285773590
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285775639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285775848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285777974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285778449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285780955
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381285831057
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285832072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285832270
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285835041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285835515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285838071
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285842399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285843283
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285844199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285851929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285855855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285861114
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285915466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381285915469
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285915586
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1381285916492
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285921748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381285921752
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381285921874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381285924115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381286037549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381286620484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381286622652
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381286628610
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381286628613
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381286628735
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381286644746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381286644750
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381286644864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381286646622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381286652565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381286656763
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381286658361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381286658776
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381286680219
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381286680223
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381286680337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381286682336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381286690065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381286691145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381286696724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381286698302
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1381286731121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381286731202
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381286737471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381286738710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381286743585
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1381286760156
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381286936722
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381286936726
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381286936890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381286961412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381286962134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381286963073
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381286979303
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381286979307
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381286979480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381286989550
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1381287052203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381287052281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381287053481
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381287311551
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381287312606
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1381287312626
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381287313278
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1381287313289
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381287316292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381287316856
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381287319479
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1381287319487
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381287319625
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1381287320190
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1381287320190
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1381287320208
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1381287320230
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1381287320230
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1381287320230
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1381287320230
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1381287320238
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1381287320238
stopped,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1381287320238
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1381287320240
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1381287320258
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1382660795424
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1382660795425
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1382660795426
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1382660795448
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1382660795448
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1382660795468
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1382660795469
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1382660795469
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1382660795483
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1382660795483
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1382660795484
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1382660795485
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1382660795486
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1382660795516
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1382660795516
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1382660795519
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1382660795535
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1382660795550
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1382660795551
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1382660795552
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1382660795553
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1382660795553
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1382660795554
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1382660795555
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1382660795574
