what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281636834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381281647681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1381281650725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381281651597
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381281652331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381281652340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381281652507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381281656194
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281671016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281671019
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281671132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281672861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281678957
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281719135
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281719138
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281719256
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381281723097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381281725439
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1381281746391
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281788073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281788078
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281788193
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381281794122
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381281795334
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381281796509
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281796990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281796993
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281797110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281799716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281802756
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1381281830091
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281831048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281831051
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281831173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281833051
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281837575
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281839181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281839185
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281839311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281841346
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281850179
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281858152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281858156
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281858277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281860493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281862914
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281866355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281866358
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281866476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281868560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281868869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281869171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281869546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281869769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281870132
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1381281871550
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1381281871659
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1381281871695
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1381281876316
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1381281877900
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381281877911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281881534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281885718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381281890121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381281891327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381281895928
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381281897217
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1381281902746
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1381281903466
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1381281905369
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381281906149
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281906807
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281906811
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281906927
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281911650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281911653
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281911769
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281913290
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281914442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381281916167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381281917166
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281943948
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281943951
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281944066
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281953894
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281953898
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281954014
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281959030
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281959033
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281959150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281963709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281967083
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281971065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281971068
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281971240
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281985197
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381281985201
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381281985318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381281987324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381282004304
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1381282035304
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1381282036215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381282038473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381282038699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381282038980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381282039263
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381282039610
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381282039821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381282039998
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381282040257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381282040498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1381282051318
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282059965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381282059969
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282060089
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282080384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381282080388
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282080504
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381282085899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381282086895
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282087519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381282087523
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282087648
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282102348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381282102352
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282102466
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282110205
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381282110210
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282110326
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282113201
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381282113206
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282113323
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282124574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381282124578
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282124699
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282129436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381282129440
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282129554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381282136384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381282159326
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282166589
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381282166593
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282166773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381282168901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381282203698
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1381282224806
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381282229685
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282232119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381282232123
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282232250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381282243530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381282246505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381282248088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381282252120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381282261165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381282264118
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381282265604
