what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661093572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661096580
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1382661099907
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1382661100360
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1382661100488
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1382661104701
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1382661105980
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661106638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661106643
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661106718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1382661110261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1382661110517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1382661111485
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1382661112146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1382661121644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1382661136764
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661137319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661137323
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661137449
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661138593
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1382661140740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661141525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661143607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661144064
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661146584
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661148786
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661151936
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.textStart",1382661154436
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1382661155690
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661156654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661156658
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661156789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661157764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661158151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661160467
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661164862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1382661167789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1382661168995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1382661169751
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661170167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661170170
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661170299
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661172890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661173337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661176781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661199089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1382661210325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1382661211255
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1382661213290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1382661215802
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661217299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661217302
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661217427
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661220195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661222640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661222768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661224854
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661231005
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661231009
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661231127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661233967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661240573
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661256149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661257372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661259150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661263695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661266455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661277382
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661281694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661281698
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661281835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661284461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661287542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1382661287922
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661294626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661294630
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661294763
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661296327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661296571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661297558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661299009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661299595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661300328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661300766
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661302655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661307838
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661322793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661322796
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661322924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661323283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661327843
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661336566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661336571
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661336707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661336713
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661338749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661339216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661360430
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1382661439900
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661440973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661440977
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661441100
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1382661449857
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1382661451189
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1382661454796
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1382661455149
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661470377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661470381
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661470507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1382661473011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1382661478564
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661480540
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661480543
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661480659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1382661487740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1382661488827
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661489187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661489190
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661489365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661492146
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661495671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1382661500646
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661501094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661501097
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661501222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661504241
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661505196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661506927
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661511023
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661515194
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661515198
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661515326
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661517945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661521463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1382661521985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1382661523383
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661525418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661525422
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661525550
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661526885
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661527451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661528493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661529028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661530755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661541717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661543343
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661550576
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661554966
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661554969
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661555144
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661556458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661556894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661558985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661561861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1382661562540
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1382661562783
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1382661563166
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661563683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661563686
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661563806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661566807
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661573284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661574189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1382661710304
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1382661711283
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661716813
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661716816
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661716933
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1382661739596
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661744058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1382661744062
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1382661744186
